,aweme_id,create_time,desc,share_url,video.download_addr.url_list,author_user_id,author.nickname,statistics.comment_count,statistics.play_count,statistics.share_count
10,7288057427335990571,2023-10-09,#israelwar #semiongrafman #israel,https://m.tiktok.com/v/7288057427335990571.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7288057427335990571&source=h5_m,"['https://v16m-us.tiktokcdn.com/e0b3cf0976748233a132fb87dccfef6c/655cc589/video/tos/maliva/tos-maliva-ve-0068c799-us/ogdCBkRpUEAiBL1wVaY6kNQIHwhMnAz4yI2IMf/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1934&bt=967&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NmY2Njw8PDpmODZpZTtkPEBpajRzdmY6Zjs4bjMzZzczNEAtNmJfNjMtNjMxNC80LjMtYSMwXjNncjRnbmZgLS1kMS9zcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000&cc=24', 'https://v39-us.tiktokcdn.com/6bb4b0c26bb80587225d7c7341f080ef/655cc589/video/tos/maliva/tos-maliva-ve-0068c799-us/ogdCBkRpUEAiBL1wVaY6kNQIHwhMnAz4yI2IMf/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1934&bt=967&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NmY2Njw8PDpmODZpZTtkPEBpajRzdmY6Zjs4bjMzZzczNEAtNmJfNjMtNjMxNC80LjMtYSMwXjNncjRnbmZgLS1kMS9zcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000cki5q8jc77ucjs6pa13g&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=096a187b2f73456c97096999b3e39c03&item_id=7288057427335990571&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmQ1M2E1YmY5MDA2YWUyZDZiNDg5MDVlMmE1MmVmMWMw']",54534224371798016,frandrare,5388,1320998,7482
11,7288366850415545602,2023-10-10,"אם אין לי יכולת לסייע להולכים על 2, לפחות נסייע להולכים על 4.. 💔##animalcontrol  #idf #israel #war #israelwar #dogs #israelarmy #israelunderattack ",https://m.tiktok.com/v/7288366850415545602.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7288366850415545602&source=h5_m,"['https://v16m-us.tiktokcdn.com/885b23a7b62f02d1d276fcebbdb9a77e/655cc556/video/tos/alisg/tos-alisg-pve-0037c001/oIOKMQgID5nAJUqeXNBLJledPRaBREg7QVxjbE/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3390&bt=1695&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NWY8ZDs2ZGhlZ2loZzVlO0BpM2szazo6ZnhxbjMzODczNEBjLzQvMjJgNi0xXjMuMTY2YSNnMWFqcjRfYmZgLS1kMTFzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000&cc=24', 'https://v39-us.tiktokcdn.com/f4cad4a7435de2f07b46871dbf345854/655cc556/video/tos/alisg/tos-alisg-pve-0037c001/oIOKMQgID5nAJUqeXNBLJledPRaBREg7QVxjbE/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3390&bt=1695&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NWY8ZDs2ZGhlZ2loZzVlO0BpM2szazo6ZnhxbjMzODczNEBjLzQvMjJgNi0xXjMuMTY2YSNnMWFqcjRfYmZgLS1kMTFzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v14044g50000ckineubc77u7mhd04hj0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=989b421d6eaf4d0b9eca53582a792cf2&item_id=7288366850415545602&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjIxZDAwN2M1ODgyZGMxYzNhOWMyNjk1ZjU2ODgyNTFh']",7254998568023491586,Animal Control IL 🇮🇱,3511,975720,5560
12,7287461020862369054,2023-10-08,Gob will protect us 🙏🙏🙏 #israel #israelwar #israelwarzone #war #warzone #palestine #new #news ,https://m.tiktok.com/v/7287461020862369054.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7287461020862369054&source=h5_m,"['https://v16m-us.tiktokcdn.com/a5ff3af9a6e16ce0e613a4500753f667/655cc562/video/tos/maliva/tos-maliva-ve-0068c799-us/ogALQDIlKI23hOfbAnCh5f7RegPQqIbjsIEzEa/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1748&bt=874&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=OmZoNTZkaDpkPDkzNDk7Z0Bpajpkcmc6Znk3bjMzaTczNEAyNF9gYi5hXzAxLV41YDYxYSMzZGZwcjRvMGVgLS1kMTJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000&cc=24', 'https://v39-us.tiktokcdn.com/494a1f1d966fd95b3683774a083204bf/655cc562/video/tos/maliva/tos-maliva-ve-0068c799-us/ogALQDIlKI23hOfbAnCh5f7RegPQqIbjsIEzEa/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1748&bt=874&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=OmZoNTZkaDpkPDkzNDk7Z0Bpajpkcmc6Znk3bjMzaTczNEAyNF9gYi5hXzAxLV41YDYxYSMzZGZwcjRvMGVgLS1kMTJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000ckh43vrc77udsoiag76g&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=4d98c681a006493ab7de1ae3c2be7c57&item_id=7287461020862369054&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjJlYTMzOWEzOTE2N2Q2N2NlZjQwMTMxYmZhNGZiYjY1']",7285302856133952558,Tony15018823,2183,1571451,2861
13,7290975098557746463,2023-10-17,#israel #israelwar #news #trending ,https://m.tiktok.com/v/7290975098557746463.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7290975098557746463&source=h5_m,"['https://v16m-us.tiktokcdn.com/4e9a4738b674f0bd61b93b3e61400b62/655cc583/video/tos/maliva/tos-maliva-ve-0068c799-us/o0tj8PQ1IhqRbdHi1vyCuz3AlErSqXwtAASf4I/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1444&bt=722&bti=Ojs2NGYpQHM0NzZALjU2OmQvcCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NWk3NGg4ZDtnOjVlNjM6NEBpamQ4N2k6ZmtlbjMzaTczNEBhYF4vMF80X2IxMC5gYmAuYSNuY2Y2cjRvcGtgLS1kMTJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000&cc=24', 'https://v39-us.tiktokcdn.com/d982759541e7a12307dfc4e9b4606ad1/655cc583/video/tos/maliva/tos-maliva-ve-0068c799-us/o0tj8PQ1IhqRbdHi1vyCuz3AlErSqXwtAASf4I/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1444&bt=722&bti=Ojs2NGYpQHM0NzZALjU2OmQvcCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NWk3NGg4ZDtnOjVlNjM6NEBpamQ4N2k6ZmtlbjMzaTczNEBhYF4vMF80X2IxMC5gYmAuYSNuY2Y2cjRvcGtgLS1kMTJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000cknbshrc77uf94i5faqg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=11c7e0c31b3247edb87ab53e21a4cfd2&item_id=7290975098557746463&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmY1ZmFjNmI3ZWVlNGNiMjUwYmQ1ODkwNjg5OWIwNGY2']",7263009385122055210,God Bless Israel,66,90562,45
14,7296773910085913886,2023-11-02,#israel #gaza #war #israelgaza #israelwar,https://m.tiktok.com/v/7296773910085913886.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7296773910085913886&source=h5_m,"['https://v16m-us.tiktokcdn.com/5f80803525c2d0d3b2fd1ab0e3de82b4/655cc56d/video/tos/maliva/tos-maliva-ve-0068c799-us/oABEiVDYFIArQWDDeVz2ABVC76PQIVgfAl1gxE/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1092&bt=546&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=ZWY8Nzo8ZTg0NDtkOzdpaEBpajN4dnc5cmRvbzMzaTgzNEBeXy01NGJgNi4xLi42Xi5jYSNhaS1iMmRzZS5gLS1kLzJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000&cc=24', 'https://v39-us.tiktokcdn.com/a1cf502a2a9f26f8186002448434a3f4/655cc56d/video/tos/maliva/tos-maliva-ve-0068c799-us/oABEiVDYFIArQWDDeVz2ABVC76PQIVgfAl1gxE/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1092&bt=546&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=ZWY8Nzo8ZTg0NDtkOzdpaEBpajN4dnc5cmRvbzMzaTgzNEBeXy01NGJgNi4xLi42Xi5jYSNhaS1iMmRzZS5gLS1kLzJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000cl1lhavog65tes0ul0dg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=fe1fa4981a18411195cbe9778409bcab&item_id=7296773910085913886&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmJkN2IyODZjYzJkMzc4NzlmMTQ1NmI3NzEwZDA0NDNk']",7289866366663033898,News Fast,462,305851,711
15,7288412057941183745,2023-10-10,The MIG-29 safely Landed top of a Giant plane.  #israelwar #israel #war #palestine #news #gaza #india #top #usa #israelnews #palestinewar #acrylic #telaviv #rocket #filistin #viralvideo #artgallery #armystrong #armedforces #usmarines #navylife #usaf #usmilitary #goarmy #semperfi #soldier #military #guns #weapons #viral ,https://m.tiktok.com/v/7288412057941183745.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7288412057941183745&source=h5_m,"['https://v16m-us.tiktokcdn.com/0189c58c35d5f545453e81fd6f242ff2/655cc576/video/tos/alisg/tos-alisg-pve-0037c001/o8lXQKLgOBeQaA8RRBQIvKWgLJEjgibJePSnDw/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1238&bt=619&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=ZjVkZjQ6Njc5NTRkPDw3aUBpM2k2NTc6Zm10bjMzODczNEAtMi9fNC4vNTIxLTE1L15iYSNgNXNgcjRnNGZgLS1kMS1zcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000&cc=24', 'https://v39-us.tiktokcdn.com/5bea4796c6569334bf30c35ce6495fea/655cc576/video/tos/alisg/tos-alisg-pve-0037c001/o8lXQKLgOBeQaA8RRBQIvKWgLJEjgibJePSnDw/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1238&bt=619&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=ZjVkZjQ6Njc5NTRkPDw3aUBpM2k2NTc6Zm10bjMzODczNEAtMi9fNC4vNTIxLTE1L15iYSNgNXNgcjRnNGZgLS1kMS1zcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00090000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v10044g50000ckiq7jjc77u4c2v38fc0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=efa429894a01425684231771bc2a520c&item_id=7288412057941183745&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjZlZGVmZDM0MDU0MjRhZDYyZGJhNTdjZmNmODA3ZmY5']",7226781367266739206,chefeeeln,718,11160022,3775
16,7293457002943008032,2023-10-24,"85-year-old Yocheved Lifshitz, one of the two captives released by Hamas (a proscribed terrorist group in the UK) shook the hand of one of her captors as she was freed. #fyp #israel  #israelwar #palestine ",https://m.tiktok.com/v/7293457002943008032.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7293457002943008032&source=h5_m,"['https://v16m-us.tiktokcdn.com/281e17df38ac66a4a3e30018e4d5bf5d/655cc54c/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oMAiAkFIIV1Cn7mA336BvhWIQGAiQWeoEEVyEc/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2144&bt=1072&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NGgzOzYzO2k1NWQ4Ojc8ZUBpM3EzcW85cjlzbjMzZjczM0A1NjJiLzZeNjMxLy8uYjRjYSNfXy1eMmRrLW9gLS1kMWNzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000&cc=24', 'https://v39-us.tiktokcdn.com/356bd08dae0eebf4270ba2d3b5f7eb06/655cc54c/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oMAiAkFIIV1Cn7mA336BvhWIQGAiQWeoEEVyEc/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2144&bt=1072&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=NGgzOzYzO2k1NWQ4Ojc8ZUBpM3EzcW85cjlzbjMzZjczM0A1NjJiLzZeNjMxLy8uYjRjYSNfXy1eMmRrLW9gLS1kMWNzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v0f044gc0000ckrp06nog65lan00bnb0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=fb79e417252a42629fa89023e8509e81&item_id=7293457002943008032&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmU0YjcwNmFjZWQ4NGNhZmY0NjZjMjEwNGQ5NDhiYjVj']",6903623143736198146,Channel 4 News,1461,577517,1859
17,7289977417698004254,2023-10-15,israel last night #gaza #israel #war #israelgaza #israelwar,https://m.tiktok.com/v/7289977417698004254.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7289977417698004254&source=h5_m,"['https://v16m-us.tiktokcdn.com/3e1bf3d38004fcecbe16841b6e2755f4/655cc547/video/tos/maliva/tos-maliva-ve-0068c799-us/oIADRDzslEr4ZUL2AnBjx4hK8gOQVIbVeCevWw/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&br=1074&bt=537&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=2&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=Nzk7Z2c4OjdnOzdpNzU8PEBpM2RyeWc6ZjVtbjMzaTgzNEBfYDEvYmJhXjExNF9eMGFhYSNgZW5pcjRvNGlgLS1kLzJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000&cc=24', 'https://v39-us.tiktokcdn.com/986380f9e08f616800a30cf2d06b8fed/655cc547/video/tos/maliva/tos-maliva-ve-0068c799-us/oIADRDzslEr4ZUL2AnBjx4hK8gOQVIbVeCevWw/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&br=1074&bt=537&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=2&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=Nzk7Z2c4OjdnOzdpNzU8PEBpM2RyeWc6ZjVtbjMzaTgzNEBfYDEvYmJhXjExNF9eMGFhYSNgZW5pcjRvNGlgLS1kLzJzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000cklj72rc77udlvqohac0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=d9d932a4bf74484da4d7e5ed2d48c6b4&item_id=7289977417698004254&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmM0YjljNWRiNjE4YTBmNmI0OGE0NjBjYzk2ZDYxMGY5']",7289866366663033898,News Fast,0,3309,1
18,7288308949164608773,2023-10-10,Israel Palestine War #israel #gaza #palestine #israelwar ,https://m.tiktok.com/v/7288308949164608773.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hh9i24j99j0i&share_item_id=7288308949164608773&source=h5_m,"['https://v16m-us.tiktokcdn.com/a56b0f3ad6dc7ab1a26444ff77684b72/655cc541/video/tos/useast2a/tos-useast2a-ve-0068c001/oAkgk82ISI3rCRXghyqoSGzNfXtQAAmBgEZlvX/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1292&bt=646&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=aTc3NDppPGU1ZTdpaDxkPEBpM2xob2c6ZmVubjMzNzczM0AtYl9eYjJhNS0xLi1fXzRfYSNyLXFvcjRvM2ZgLS1kMTZzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000&cc=24', 'https://v39-us.tiktokcdn.com/dda153d11f6b0c6c8c5568edd587c1b3/655cc541/video/tos/useast2a/tos-useast2a-ve-0068c001/oAkgk82ISI3rCRXghyqoSGzNfXtQAAmBgEZlvX/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1292&bt=646&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1d7Fsxg9wchX59vEeC~&mime_type=video_mp4&qs=0&rc=aTc3NDppPGU1ZTdpaDxkPEBpM2xob2c6ZmVubjMzNzczM0AtYl9eYjJhNS0xLi1fXzRfYSNyLXFvcjRvM2ZgLS1kMTZzcw%3D%3D&l=202311210856411E5F0D4A4C77A009359C&btag=e00088000', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v09044g40000ckik6brc77udrlte0iu0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=b97ab9be0f144b028bd95fe7a1b4e40f&item_id=7288308949164608773&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjg2YTRiZDRhYzJjMjA4YmQyMDVhMTAwYTI5OWNjYjFh']",6874931028101121029,𝐁𝐀𝐑𝐈𝐒𝐓𝐀 𝐆𝐁𝐑𝐎𝐍𝐙𝐄,96,59323,39
19,7295717348487564575,2023-10-30,israel-gaza #israel #gaza #israelwar #israelgaza #war #stopwar,https://m.tiktok.com/v/7295717348487564575.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7295717348487564575&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000ckvpg3vog65m8grvkbsg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7295717348487564575&sign=5e444b8595d5da28310aa35b845c6e79&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmFhMDNmYjM0MTMxNDBhZDhjNGI5NzMxMmMxODkxOGE2'],7289866366663033898,News Fast,254,901015,195
20,7290349881208720671,2023-10-16,israel war #war #gaza #israel #israelgaza #israelwar,https://m.tiktok.com/v/7290349881208720671.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7290349881208720671&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000ckm8cfrc77uf94h1rnl0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7290349881208720671&sign=b93dfe96823649aeb009b684ca2d68c2&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmYyNmY4MDIyNjI2ODk3NWMwYzMzMGIyMjI4ZTlkZDA2'],7289866366663033898,News Fast,9,47734,47
21,7297430201305189663,2023-11-04,israel war today #israel #gaza #war #israelgaza #israelwar,https://m.tiktok.com/v/7297430201305189663.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7297430201305189663&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000cl2qr3nog65nv855mbig&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7297430201305189663&sign=1c81fd76055dea6818b729664318f6d1&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmExMDZkODhlZWY2MDEyMGU1NDQ2MmUwMDRlYmI2NzFi'],7289866366663033898,News Fast,39,66964,35
22,7288583783408798982,2023-10-11,"Meditate on the Word, because our Lord will come like a thief in the night. Let's us all be prepared for His glorious coming. #israel #israelwar #endtimes #christian #Jesus ",https://m.tiktok.com/v/7288583783408798982.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7288583783408798982&source=h5_m,"['https://v16m-us.tiktokcdn.com/031b2b15575fc144eddf622622b4180d/655cc5f5/video/tos/useast2a/tos-useast2a-ve-0068c002/o0ppgHPynIpncMdfAmegSfjvUCbDKRCQDqgZIT/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=804&bt=402&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=6&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=11&rc=ZGU2Omg0ZztnPGg4Z2k3ZUBpM2RtbWg6ZnU2bjMzNzczM0AyNGI1YzVgNmMxYl5fYjQxYSM0MzNwcjRvc2dgLS1kMTZzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=24', 'https://v19-us.tiktokcdn.com/8f8b25c576afd36322c03b4d4ca4e076/655cc5f5/video/tos/useast2a/tos-useast2a-ve-0068c002/o0ppgHPynIpncMdfAmegSfjvUCbDKRCQDqgZIT/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=804&bt=402&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=6&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=11&rc=ZGU2Omg0ZztnPGg4Z2k3ZUBpM2RtbWg6ZnU2bjMzNzczM0AyNGI1YzVgNmMxYl5fYjQxYSM0MzNwcjRvc2dgLS1kMTZzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v09044g40000ckj3vrrc77uesj6j6a70&line=0&watermark=1&logo_name=tiktok&source=CHALLENGE_AWEME&file_id=4b74efbda5ee49fd98cd81fe87e37b5a&item_id=7288583783408798982&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmI2YjlkYTMxYTY0ZjRmZDlmZmFmYmQ2NmM4ZjdkMjAx']",6936017853733618689,Tetelestai,2826,1616853,11398
